smiles,is_standard_smiles,standardised_smiles,inchi_key
CC(C)(C)C1(O)CCN(CC2C3=CC=CC=C3CCC3=CC(Cl)=CC=C23)CC1.Cl,False,CC(C)(C)C1(O)CCN(CC2c3ccccc3CCc3cc(Cl)ccc32)CC1,LKHZFAIMPYYKTE-UHFFFAOYSA-N
O=S(=O)(C1=CC=C(Cl)C=C1)N1[C@H](C2CC2)CCC[C@@H]1C1(CC2=NC(CN3CC[C@@H](O)C3)=NO2)CC1,False,O=S(=O)(c1ccc(Cl)cc1)N1[C@H](C2CC2)CCC[C@@H]1C1(Cc2nc(CN3CC[C@@H](O)C3)no2)CC1,CBSITSBNYVZQPA-QFIPXVFZSA-N
CC1(C2=CC=CC=C2)CN([C@H]2CC[C@H](N3C(=O)NC4=CC=CC=C34)CC2)C(=O)O1,False,CC1(c2ccccc2)CN([C@H]2CC[C@H](n3c(=O)[nH]c4ccccc43)CC2)C(=O)O1,OZAWTZZRKOWGKL-UHFFFAOYSA-N
CC1=C(CC#N)N2C(=N1)C(OCC1=CC=C(F)C=C1)=CC=C2,False,Cc1nc2c(OCc3ccc(F)cc3)cccn2c1CC#N,PUJLWVRCHNDSJW-KAMYIIQDSA-N
O=C(NC1=CC=CC(F)=C1)[C@H](CSCC1=CC=CC=C1)N1CC2=CC=CC=C2C1=O,False,O=C(Nc1cccc(F)c1)[C@H](CSCc1ccccc1)N1Cc2ccccc2C1=O,DGIPVFGDVQXNMS-UHFFFAOYSA-N
COCCCCC1(O)C2=NCCCN2C2=CC=CC=C12,False,COCCCCC1(O)C2=NCCCN2c2ccccc21,VNBLTQXCUPGATI-UHFFFAOYSA-N
CCOC1=CC=C(/C=C2\SC(=O)N(CCN(C)C)C2=O)C=C1,False,CCOc1ccc(/C=C2\SC(=O)N(CCN(C)C)C2=O)cc1,SUXOZCRIFFHZCQ-LJKQEARRSA-N
CCC(C1=CC=C(O)C=C1)C(CC(=O)OC)C1=CC=C(O)C=C1,False,CCC(c1ccc(O)cc1)C(CC(=O)OC)c1ccc(O)cc1,UBHIMYZBBAMECQ-JVSIBSRASA-N
CCCCC1=NC2=C(C(=O)N(C(C(=O)N(C)C)C3=CC=CC=C3)C=C2)N1CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1,False,CCCCc1nc2ccn(C(C(=O)N(C)C)c3ccccc3)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,JWNMGKQDLNIYHE-UHFFFAOYSA-N
C[C@@H]1CN([C@H](C)CO)C(=O)C2=CC=CC(NC(=O)NC3=CC=C(C(F)(F)F)C=C3)=C2O[C@@H]1CN(C)S(=O)(=O)C1=CC=C(Cl)C=C1,False,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2O[C@@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,MAQXTRHEMFUBDA-UHFFFAOYSA-N
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)CC[C@]34C)[C@@H]1CC[C@@H](N1C=NC3=C(NN)N=C(Cl)N=C13)O2,False,C[C@]12CCC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)O[C@H](n3cnc4c(NN)nc(Cl)nc43)CC[C@@H]12,GPKFTSBUGGLSHC-BRWVUGGUSA-N
CCOC(=O)C1=NOC2=C1C(=O)N(CC(=O)NC1=CC=CC=C1OC)C=N2,False,CCOC(=O)c1noc2ncn(CC(=O)Nc3ccccc3OC)c(=O)c12,BYSBXIPCDJNEBG-INIZCTEOSA-N
O=C(C1=NC=CS1)N1CCN(C2CN(C(=O)C3=C(Cl)C4=CC=C(C(F)(F)F)C=C4S3)C2)CC1,False,O=C(c1nccs1)N1CCN(C2CN(C(=O)c3sc4cc(C(F)(F)F)ccc4c3Cl)C2)CC1,ZRSZKEIYSAGNBN-UHFFFAOYSA-N
C=CCN1CC[C@@]2(C3=CC=CC(O)=C3)CCC[C@@H]1[C@H]2O,False,C=CCN1CC[C@@]2(c3cccc(O)c3)CCC[C@@H]1[C@H]2O,GVQZPPYXSNWJHN-ROUUACIJSA-N
N[C@@H](CCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1)C(=O)O,False,N[C@@H](CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O,XXCUGSZWHARNTF-UHFFFAOYSA-N
ClC1=CC=CC(CN2C3=CC=CC=C3C3=CC(CNCCCCCCNCC4=CC5=C(N(CC6=CC=CC(Cl)=C6)C6=CC=CC=C56)C=N4)=NC=C23)=C1,False,Clc1cccc(Cn2c3ccccc3c3cc(CNCCCCCCNCc4cc5c6ccccc6n(Cc6cccc(Cl)c6)c5cn4)ncc32)c1,UETQYGACINQVKI-UHFFFAOYSA-N
CCCCCNCC[C@@H]1CCC[C@@H]1CCCCCCC(=O)O,True,CCCCCNCC[C@@H]1CCC[C@@H]1CCCCCCC(=O)O,VXJMKKDFKLQCQL-KRWDZBQOSA-N
CCCOC(=O)C1=CC=C(NC(=O)C2=C(C)ON=C2C2=CC=CC=C2)C=C1,False,CCCOC(=O)c1ccc(NC(=O)c2c(-c3ccccc3)noc2C)cc1,ULHSXWIYINWWCK-UHFFFAOYSA-N
CC1=CC=CC=C1C1=NC2=CC(N)=CC=C2O1,False,Cc1ccccc1-c1nc2cc(N)ccc2o1,PNYHUCVZDPPOTQ-UHFFFAOYSA-N
COC1=NSC(N2CCC3(CCN(C[C@H](O)C4=CC=C5C(=C4C)COC5=O)CC3)C2=O)=N1,False,COc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,BRQHOFBHPKKIHA-UHFFFAOYSA-N
CC1=CC(=O)N(C2=CC(Cl)=CC(Cl)=C2)C1=O,False,CC1=CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,AIVYERHOQDMJPY-UHFFFAOYSA-N
CCN1CCCC1CNC(=O)C1=C(OC(C)C)C=CC=C1OC(C)C,False,CCN1CCCC1CNC(=O)c1c(OC(C)C)cccc1OC(C)C,JFWNERIMAUEHNN-MRXNPFEDSA-N
CC1=CC=CC=C1C(OC1=CC(OCC2=CC=CC=N2)=CC=C1C#N)C(=O)O,False,Cc1ccccc1C(Oc1cc(OCc2ccccn2)ccc1C#N)C(=O)O,YVYTXXAKCRMLAS-UHFFFAOYSA-N
FC1=CC=C(C2CC(C3=CC=CC=C3)N3N=CN=C3N2)C=C1,False,Fc1ccc(C2CC(c3ccccc3)n3ncnc3N2)cc1,XAGBKVQEHQHFIF-YKSBVNFPSA-N
N[C@H](CC1=CC=C(Cl)C=C1Cl)C(=O)N1CC2=CC=CC=C2C1,False,N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1Cc2ccccc2C1,RCTWKMMYYMPUFN-UHFFFAOYSA-N
COC(=O)C(C)(C)CN1C(=O)N/C(=N\C2=CC=C3C(=C2)C=CN3CC(C)C)N(CC2=CC=C(Cl)C=C2)C1=O,False,COC(=O)C(C)(C)Cn1c(=O)[nH]/c(=N\c2ccc3c(ccn3CC(C)C)c2)n(Cc2ccc(Cl)cc2)c1=O,CJBSJFLJYYGYKO-UHFFFAOYSA-N
COC(=O)[C@H]1CN(CCC(=O)N2CCCCC2)CC[C@H]1CCC(=O)C1=CC=NC2=CC=C(OC)C=C12,False,COC(=O)[C@H]1CN(CCC(=O)N2CCCCC2)CC[C@H]1CCC(=O)c1ccnc2ccc(OC)cc12,DIOINDUDAISFQH-UHFFFAOYSA-N
CCCC1=CC(=O)OC2=C3C(=C4C(=C12)OC(C)C=C4)OCC(C)C3=O,False,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)C=C4)OCC(C)C3=O,FUEDAQQFJXCSMM-UHFFFAOYSA-N
O=C(OC1CS[S+]([O-])C1)C1=CC=CC(Br)=C1,False,O=C(OC1CS[S+]([O-])C1)c1cccc(Br)c1,DREYZGCIOLBBDK-UHFFFAOYSA-N
CC(C)(C)OC(=O)C1=C(N)SC2=C1CCCCC2,False,CC(C)(C)OC(=O)c1c(N)sc2c1CCCCC2,FNHSXSFGOZAWBM-UHFFFAOYSA-N
CC(C)NC(=O)C1=CC=CC=C1NC(=O)CC1=CC=C(Br)C=C1,False,CC(C)NC(=O)c1ccccc1NC(=O)Cc1ccc(Br)cc1,DKDDVQGTCDYMBJ-UHFFFAOYSA-N
CC1=C(C2=CC=C(OCCCN3CCCC3)C=C2)OC2=CC=CC=C2S1,False,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1,DEQYSMOBGAWMAL-UHFFFAOYSA-N
CC(=O)NC1=NN=C(CSCC2=CC=CC=C2F)S1,False,CC(=O)Nc1nnc(CSCc2ccccc2F)s1,FTZUJTIVZAUIDZ-UHFFFAOYSA-N
CC1=NN=C(SCC(=O)NC2=C(C(N)=O)C=CS2)N1CC1=CC=CC=C1,False,Cc1nnc(SCC(=O)Nc2sccc2C(N)=O)n1Cc1ccccc1,CIOQUUUMMYPGKD-UHFFFAOYSA-N
COC(=O)C1C(=O)NCC1C1=CC=C(OC)C=C1,False,COC(=O)C1C(=O)NCC1c1ccc(OC)cc1,KAMDIPZCMWRTLU-QXMHVHEDSA-N
CN1N=C(C(=O)OCC(=O)NCC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O,False,Cn1nc(C(=O)OCC(=O)NCc2ccc(Cl)cc2)c2ccccc2c1=O,ZTJBRLHJSDGEDC-WYXQGNMASA-N
CC(C)C1=CC=C(N2C(=O)C3=CC=CC=C3C2=O)C=C1,False,CC(C)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,IUPDIFIBOIPXEL-UHFFFAOYSA-N
CCCCCCC/C=C\CCCCCCCC(=O)OC(COC(C)C)COP(C)(=O)F,True,CCCCCCC/C=C\CCCCCCCC(=O)OC(COC(C)C)COP(C)(=O)F,BDKCBNKKZXWGBC-UHFFFAOYSA-N
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](F)(Br)[C@@H]1O)OC1=CC=CC=C1,False,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](F)(Br)[C@@H]1O)Oc1ccccc1,QIMIUNGNQNMMLJ-UYDCODMTSA-N
CC(C)N1N=CC=C1NC(=O)NC1=CC=CC=C1,False,CC(C)n1nccc1NC(=O)Nc1ccccc1,STUATAGTAUNARV-UHFFFAOYSA-N
O=C1NCC2=CC(C#CC3=CC=C(F)C=C3)=CC=C12,False,O=C1NCc2cc(C#Cc3ccc(F)cc3)ccc21,OMSHDEAJFKOTEV-UHFFFAOYSA-N
COC(=O)[C@@H](C)CC(=O)C[C@@H](C)C1=CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,True,COC(=O)[C@@H](C)CC(=O)C[C@@H](C)C1=CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,HOBIGNJHUKZOQX-UHFFFAOYSA-N
CC1=CC=C(CN2C(C(C)NC3=NC(C4=CC=C(F)C=C4)=CS3)=NC3=CC(C(=O)NCCCO)=CC=C23)C=C1,False,Cc1ccc(Cn2c(C(C)Nc3nc(-c4ccc(F)cc4)cs3)nc3cc(C(=O)NCCCO)ccc32)cc1,UEPMBFDUHOWDCI-UHFFFAOYSA-N
O=C(NC1=CC=CN(CC(=O)N2CCOCC2)C1=O)C1=CC=CC=C1,False,O=C(Nc1cccn(CC(=O)N2CCOCC2)c1=O)c1ccccc1,UKYXZPJSWMKPCU-UHFFFAOYSA-N
CC1=NOC(C)=C1C(=O)N(C)CC1=NC(C2=CC=CC=N2)=NO1,False,Cc1noc(C)c1C(=O)N(C)Cc1nc(-c2ccccn2)no1,IIBLTCQPIQYFIA-UHFFFAOYSA-N
O=C(NC1=NN=C(N2CCC(N3CCCCC3)CC2)S1)NC1CCCC1,False,O=C(Nc1nnc(N2CCC(N3CCCCC3)CC2)s1)NC1CCCC1,CBUCIBLCFPXWRB-UHFFFAOYSA-N
CSC1=C(C2=CSC(NC3=CC=CC(C)=C3C)=N2)C=C(C(=N)N)S1,False,CSc1sc(C(=N)N)cc1-c1csc(Nc2cccc(C)c2C)n1,PPPOUAQYRUUFNJ-RXVVDRJESA-N
CC1=CC=C2N=C(NC3=NC=C4C(=N3)CC(C)(C)CC4=O)N=C(C)C2=C1,False,Cc1ccc2nc(Nc3ncc4c(n3)CC(C)(C)CC4=O)nc(C)c2c1,MCALIAMJFSHRDW-UHFFFAOYSA-N
CC1(C)CC(NC(=S)NC2=CC=CC=C2)C2=CC(F)=CC=C2O1,False,CC1(C)CC(NC(=S)Nc2ccccc2)c2cc(F)ccc2O1,QPHHZIMEKMJFMS-UHFFFAOYSA-N
COCCOC1=CC2=NC=C(C3=CC=C4C=CC=C(O[C@H]5CCNC[C@@H]5F)C4=N3)N2C=C1,False,COCCOc1ccn2c(-c3ccc4cccc(O[C@H]5CCNC[C@@H]5F)c4n3)cnc2c1,QGOKHJLXPOTHNJ-YRNVUSSQSA-N
CCOC(=O)C1=CC=CC=C1NC(=O)CSC1=NN=C(CC2=CC=CN2C)N1C1=CC=C(F)C=C1,False,CCOC(=O)c1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(F)cc1,YGFPCFVUUSLJRZ-UHFFFAOYSA-N
O=P1(OC2=CC=CC=C2)NNP2(=NP(Cl)(Cl)=NP(Cl)(Cl)=N2)NN1,False,O=P1(Oc2ccccc2)NNP2(=NP(Cl)(Cl)=NP(Cl)(Cl)=N2)NN1,ZHTZIUSLOIZPHL-KNTDEHBRSA-N
COC1=CC=C(/C=C/C(=O)NCCC2=CC=C(OC)C(OC)=C2)C=C1,False,COc1ccc(/C=C/C(=O)NCCc2ccc(OC)c(OC)c2)cc1,NMSIJMKFXSWEOR-UHFFFAOYSA-N
CC(C)C1=CC=CC(C(C)C)=C1NC(=O)NCC1(C2=CC=C(N(CCO)CCO)C=C2)CCCC1,False,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(CCO)CCO)cc2)CCCC1,ZZNGBIBRJZOOQT-UHFFFAOYSA-N
COC1=CC=C2C3=C1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/C4=CC=CC=C4)[C@@H](C2)N(C)CC[C@]315,False,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4)[C@@H](C2)N(C)CC[C@]315,JYEYMCMIADJBBB-DJKKODMXSA-N
CC(=O)NC1=CC=C(S(=O)(=O)N(C)CC(=O)OC(C)C(=O)NC2CCCC2)C=C1,False,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)OC(C)C(=O)NC2CCCC2)cc1,HIOWDZZIBUXEHQ-UHFFFAOYSA-N
CC1=NN(C2CCS(=O)(=O)C2)C(C)=C1CN(C)C(=O)C1=CC=CC=C1,False,Cc1nn(C2CCS(=O)(=O)C2)c(C)c1CN(C)C(=O)c1ccccc1,ZOQHBTXVQKGTDU-UHFFFAOYSA-N
O=C(O)C1=CC=CC=C1O/N=C/C1=CC=CC(C(F)(F)F)=C1,False,O=C(O)c1ccccc1O/N=C/c1cccc(C(F)(F)F)c1,VGXAUABGTLEXCN-UHFFFAOYSA-N
ClC1=CC=CC(C2ON=C(C3=CC=CC=C3Cl)O2)=C1,False,Clc1cccc(C2ON=C(c3ccccc3Cl)O2)c1,ISYQRUPHFNFRMZ-UHFFFAOYSA-N
CC1(C)NC(N)=NC(=N)N1OCCCOC1=CC=CC(Cl)=C1,False,CC1(C)NC(N)=NC(=N)N1OCCCOc1cccc(Cl)c1,NYEUCFWPMRQBAH-QFIPXVFZSA-N
CCSC1=NN=NC2=C1SC1=NC(N3CCOCC3)=C3C(=C21)CCCC3,False,CCSc1nnnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,CZQJZCHADYYLAF-FDDCHVKYSA-N
C1=CC=C(CN(C2=CC=C3NC=CC3=C2)C2CCCNC2)C=C1,False,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCCNC2)cc1,BSZYGMJIKVVIQH-UHFFFAOYSA-N
O=C(O)COC1=CC=CC2=C1CC[C@H](CN1C=C(C(C3=CC=CC=C3)C3=CC=CC=C3)C=CC1=O)C2,False,O=C(O)COc1cccc2c1CC[C@H](Cn1cc(C(c3ccccc3)c3ccccc3)ccc1=O)C2,SEBALDIRDDKSDU-UHFFFAOYSA-N
COC1=CC=C(OC[C@@]2(C3=CC=CC=C3)C[C@H]2C(=O)NC2=NOC(C)=C2)C=C1OC,False,COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2cc(C)on2)cc1OC,KGIUTIANTQIKIP-GXDHUFHOSA-N
CC(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C([S+](C)(=N)[O-])C=C1,False,CC(=C(c1ccccc1)c1ccccc1)c1ccc([S+](C)(=N)[O-])cc1,UPTUKJDQDVLZKI-UHFFFAOYSA-N
N#CC1=CC=CC(C2C3=C(CCC3=O)NC3=C2S(=O)(=O)CC3)=N1,False,N#Cc1cccc(C2C3=C(CCC3=O)NC3=C2S(=O)(=O)CC3)n1,YUTIWGCQKKKLLJ-UHFFFAOYSA-N
CC(=O)N1CCN(C2=NC(=O)/C(=C\C3=CC=CC=C3O)S2)CC1,False,CC(=O)N1CCN(C2=NC(=O)/C(=C\c3ccccc3O)S2)CC1,BSBPRYCGNNRLJB-LUEVFRQOSA-N
O=C1C2=CC=CC=C2N=C(C2=CC=C(OS(=O)(=O)O)C=C2)N1CCCCN1C=C(CN2C(C3=CC=CC(OS(=O)(=O)O)=C3)=NC3=CC=CC=C3C2=O)N=N1,False,O=c1c2ccccc2nc(-c2ccc(OS(=O)(=O)O)cc2)n1CCCCn1cc(Cn2c(-c3cccc(OS(=O)(=O)O)c3)nc3ccccc3c2=O)nn1,KHPCIHZXOGHCLY-UHFFFAOYSA-N
CN(C)C1=CC=C2N=C(N)N=C(N)C2=C1Cl,False,CN(C)c1ccc2nc(N)nc(N)c2c1Cl,SMXTVTKALJLBPD-UHFFFAOYSA-O
CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NN(CC(=O)O)C(=O)/C=C/C(=O)OCC1=CC=CC=C1)[C@@H](C)O,False,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NN(CC(=O)O)C(=O)/C=C/C(=O)OCc1ccccc1)[C@@H](C)O,VDHGNLSURRPLAT-LOSJGSFVSA-N
NC1=CC=C(C2=CN=C(N)C(C3=CC=C(Cl)C=C3)=C2)C=N1,False,Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,XNIBFPUVFRGWGS-UHFFFAOYSA-N
CNC1=CC(/C=C/C2=C(C)NC3=CC=CC=C23)=[N+](C)C2=CC=CC=C12,False,CNc1cc(/C=C/c2c(C)[nH]c3ccccc23)[n+](C)c2ccccc12,ATOOTTCWUJAOSU-UHFFFAOYSA-N
O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)NC1=NC(C2=CC=CC=C2)=CS1)C1=CC=CC=C1)C1CCCCC1,False,O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1nc(-c2ccccc2)cs1)c1ccccc1)C1CCCCC1,KCXGPDFLJSOKIZ-UHFFFAOYSA-N
CC1=C(OCC(=O)N(C)C2=CC=CC([N+](=O)[O-])=C2)ON=C1C(F)(F)F,False,Cc1c(C(F)(F)F)noc1OCC(=O)N(C)c1cccc([N+](=O)[O-])c1,OFXXBNQORFRNFR-UHFFFAOYSA-N
CC1=C(C(=O)CNC2=NC=CS2)[N+]([O-])=C2C=CC=CC2=[N+]1[O-],False,Cc1c(C(=O)CNc2nccs2)[n+]([O-])c2ccccc2[n+]1[O-],BVHSBJDVWQILPE-UHFFFAOYSA-N
CCSCC1=C(C)NC(=O)C(I)=C1SC1=CC(C)=CC(C)=C1,False,CCSCc1c(C)[nH]c(=O)c(I)c1Sc1cc(C)cc(C)c1,FYSGPFWNLRRMDV-UHFFFAOYSA-N
OCCC1CN(CC2=CC3=C(C=C2Cl)OCO3)CCN1C1CCCC1,False,OCCC1CN(Cc2cc3c(cc2Cl)OCO3)CCN1C1CCCC1,SLUPUHLVPJEPNB-UHFFFAOYSA-N
C1=CC=C2C(=C1)C1=C(N2CCCN2CCCCC2)CN(CCCC2=CC=NC=C2)CC1,False,c1ccc2c(c1)c1c(n2CCCN2CCCCC2)CN(CCCc2ccncc2)CC1,FHPWCQUOKSJMMO-VGSWGCGISA-N
CCC(=O)N(CC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)CC1=CN=CC=C1C1=CC=CC=C1,False,CCC(=O)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cnccc1-c1ccccc1,BIHWLSDQBFEANX-UHFFFAOYSA-N
COC1=CC=C2C(=C1)C1=CC(OC)=C(OC)C=C1C1=CC3=[N+](C=C21)CCC3.[Cl-],False,COc1ccc2c(c1)c1cc(OC)c(OC)cc1c1cc3[n+](cc21)CCC3,BXSVKKGVTBCQAK-UHFFFAOYSA-N
CC1=CN2N=C([C@@H]3CCCCN3C(=O)C3=CC(Cl)=CC=C3NS(C)(=O)=O)C=C2N=C1N1CC[C@H](C#N)C1,False,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](C#N)C1,YWHFBAAAAXXROH-UHFFFAOYSA-N
NC1=NC(N)=C2C(C3=CC=CC=C3)=C(C3=CC=C(Br)C=C3)NC2=N1,False,Nc1nc(N)c2c(-c3ccccc3)c(-c3ccc(Br)cc3)[nH]c2n1,YRWHBNJWWWTHNR-UHFFFAOYSA-N
COCCC1COC2(CCN(C(=O)C3CCCCC3)CC2)C1,True,COCCC1COC2(CCN(C(=O)C3CCCCC3)CC2)C1,MVAFKBZHAUFYDN-UHFFFAOYSA-N
NCCCN1C(=O)C2=C(N=C3C=CC=CN23)N(CC2=CC=CC=C2)C1=O,False,NCCCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,IYRJIIMFVYIBHM-VAWYXSNFSA-N
O=C1CN(C2=CC=CC=C2)C(=O)C1C(=O)NC1=CC=C(Cl)C(Cl)=C1,False,O=C1CN(c2ccccc2)C(=O)C1C(=O)Nc1ccc(Cl)c(Cl)c1,HRYFKEPDIFHNOB-UHFFFAOYSA-N
CC1=CC(NC2(C(F)(F)F)N=C(C3=CC=CC=C3)NC2=O)=NO1,False,Cc1cc(NC2(C(F)(F)F)N=C(c3ccccc3)NC2=O)no1,CEABOPNBUPCARX-UHFFFAOYSA-N
CCOC(=O)N1CCN(C(=O)/C=C/C2=C3C(=CC4=CC=CC=C24)C=CC=C3)CC1,False,CCOC(=O)N1CCN(C(=O)/C=C/c2c3ccccc3cc3ccccc23)CC1,RIWLBIRNODUKPF-UHFFFAOYSA-O
CC(C)NC1=C(C(N)=O)N=NC2=CC(C3=CN(C)N=C3)=CC=C12,False,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnn(C)c3)ccc12,HFBMDIULZYYHMK-UHFFFAOYSA-N
CCOC1=CC=CC=C1CNC(=O)C1=CC=CN1C1=NN=C(N2CCCCC2)S1,False,CCOc1ccccc1CNC(=O)c1cccn1-c1nnc(N2CCCCC2)s1,IFGYDSLRAALKHK-ILBGXUMGSA-N
CC(=O)NC1=CC=C(OCC[N+]2=CC=CC(C(N)=O)=C2)C=C1,False,CC(=O)Nc1ccc(OCC[n+]2cccc(C(N)=O)c2)cc1,JAKMBNUDCZLPEN-UHFFFAOYSA-N
CN(C(=O)C1=CC=CC=C1Cl)C1CCCCC1,False,CN(C(=O)c1ccccc1Cl)C1CCCCC1,LYLMVGNZDSZPIE-UHFFFAOYSA-N
O=C(NC1=CC=C2C=CC=CC2=C1)O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C(O)=C1,False,O=C(Nc1ccc2ccccc2c1)O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1,QCEFOIDJHJPYIB-MDWZMJQESA-N
CC(C)C1=CC=C(C2=C(C#N)C(N)=NC(SCC(=O)N3CCCCCC3)=C2C#N)C=C1,False,CC(C)c1ccc(-c2c(C#N)c(N)nc(SCC(=O)N3CCCCCC3)c2C#N)cc1,CTICJGZXKHCHST-IUPBHXKESA-N
CC(CCC1=CC=CC=C1)NCCC12CC3CC(CC(C3)C1)C2.O=C(O)/C=C\C(=O)O,False,CC(CCc1ccccc1)NCCC12CC3CC(CC(C3)C1)C2,AEBGVVBYFUZUED-UHFFFAOYSA-N
CC12CCC(C/C1=N\NC(N)=O)C2(C)C,True,CC12CCC(C/C1=N\NC(N)=O)C2(C)C,ZZWJASQZCDWPFG-UHFFFAOYSA-N
C[C@H]1O[C@@H](COC(=O)C2=CC=CC=C2)O[C@@H]1N1C=C(F)C(N)=NC1=O,False,C[C@H]1O[C@@H](COC(=O)c2ccccc2)O[C@@H]1n1cc(F)c(N)nc1=O,VRYMTAVOXVTQEF-UHFFFAOYSA-N
COC1=CC=C(C2=CC=C3C=CC(OC)=CC3=[O+]2)C=C1,False,COc1ccc(-c2ccc3ccc(OC)cc3[o+]2)cc1,XTJRPOFKSXCKPF-UHFFFAOYSA-N
CCN1N=CN=C1CN1CCC(CNC(=O)C2=CC=CC(C)=N2)C1,False,CCn1ncnc1CN1CCC(CNC(=O)c2cccc(C)n2)C1,BKDMICIBSRKEST-UHFFFAOYSA-P
CC(=O)OC1=CC(C(C)C)=C(OCCN(C)C)C=C1C,False,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,MFOZPYTUDQEMMW-UHFFFAOYSA-N
NC1=NC2=C(C(C3=CC=CC=C3)=C(C3=CC=CC=C3)N2)C(=O)N1,False,Nc1nc2[nH]c(-c3ccccc3)c(-c3ccccc3)c2c(=O)[nH]1,DWEBYMJLRCWIRS-UHFFFAOYSA-N
C[N+]1(CCC(=O)NC2=CC=C3C(=C2)C(=O)C2=CC(NC(=O)CC[N+]4(C)CCCCC4CO)=CC=C32)CCCCC1CO,False,C[N+]1(CCC(=O)Nc2ccc3c(c2)C(=O)c2cc(NC(=O)CC[N+]4(C)CCCCC4CO)ccc2-3)CCCCC1CO,QXXWFWUGWOXHGQ-UHFFFAOYSA-N
O=C(CCCCN1CCN(CC2CC(=O)C3=C(OC=C3)C2)CC1)C1=CC=C(F)C=C1,False,O=C(CCCCN1CCN(CC2CC(=O)c3ccoc3C2)CC1)c1ccc(F)cc1,TZZNDQGUMPILBH-SEYXRHQNSA-N
CNC1=NC2=CN(C3=CC=CC(OC)=C3)C(=O)C2=CN1,False,CNc1nc2cn(-c3cccc(OC)c3)c(=O)c-2c[nH]1,UOUNOYWIBROXIZ-FBCYGCLPSA-N
CC(CN1C=CC=N1)NCC1=CSC(C2=CC=C3C(=C2)OCO3)=N1,False,CC(Cn1cccn1)NCc1csc(-c2ccc3c(c2)OCO3)n1,VQCCNHUJVQLJNN-UHFFFAOYSA-N
COC(=O)O/C(=C1\C(=O)N(C(N)=O)C2=CC(Cl)=C(F)C=C12)C1=CC=CS1,False,COC(=O)O/C(=C1\C(=O)N(C(N)=O)c2cc(Cl)c(F)cc21)c1cccs1,QYMYUAYALRNHHU-ULIFNZDWSA-N
